image_name,type,cellprob_threshold,channel_axis,channel_nuclei,channel_segment,diameter,do_3D,flow_threshold,interp,invert,max_size_fraction,min_size,model_name,niter,norm3D,normalize,percentile_max,percentile_min,sharpen_radius,smooth_radius,stitch_threshold,tile_norm_blocksize,tile_norm_smooth3D,tile_overlap,duration,are,precision,recall,f1,jaccard,jaccard_cellpose
20240305_P013T_D004_cropped_isotropic,Nuclei,1.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,42.98181462287903,0.1521894169486755,0.7492861574072587,0.9761679320979157,0.8478105830513245,0.5668016450197619,0.45278120495392477
20240305_P013T_D004_cropped_isotropic,Nuclei,2.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,44.23683834075928,0.1899052639007749,0.7001647270147154,0.9609732239167306,0.8100947360992251,0.5901434419690302,0.4712683260189427
20240305_P013T_D004_cropped_isotropic,Nuclei,3.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,42.86071252822876,0.22326723043030472,0.6678879319347205,0.927961454892204,0.7767327695696954,0.6120613788084532,0.4943142694981518
20240305_P013T_D004_cropped_isotropic,Nuclei,4.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,43.432854652404785,0.2843861241107277,0.6150138785757304,0.8555610208134223,0.7156138758892723,0.618977898198245,0.5002267728667819
20240305_P013T_D004_cropped_isotropic,Nuclei,5.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,48.18432116508484,0.378523210114177,0.5411449630092999,0.7298165093475102,0.621476789885823,0.5991110361517004,0.48052837475320126
20240305_P013T_D004_cropped_isotropic,Nuclei,6.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,50.30120921134949,0.4993184047341732,0.467872223775782,0.5384394694925049,0.5006815952658267,0.5553790311176079,0.44475125209881605
20240305_P013T_D004_cropped_isotropic,Nuclei,7.5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,57.010969161987305,0.6322920659297444,0.45683122170588075,0.307682163766478,0.36770793407025565,0.4956608848361693,0.40130384388684726
20240305_P013T_D004_cropped_isotropic,Nuclei,9.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,58.09272336959839,0.7360355055687895,0.49438279299838245,0.1800487134027789,0.2639644944312105,0.37119316032127847,0.30296033079761736
20240305_P013T_D004_cropped_isotropic,Nuclei,10.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,55.29614877700806,0.7668262116240365,0.5737261828688528,0.14632072856398215,0.23317378837596348,0.27449369375151944,0.22554618280259567
20240305_P013T_D004_cropped_isotropic,Nuclei,15.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,28.09364628791809,0.7937199803854982,0.9747482954675589,0.11534487499503517,0.20628001961450182,0.013569453950730564,0.012770216361928231
20240305_P013T_D004_cropped_isotropic,Nuclei,20.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,24.90033268928528,0.7937334809608164,1.0,0.11499284661213803,0.20626651903918358,0.0,0.0
20240305_P013T_D004_cropped_isotropic,Nuclei,25.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,25.448750972747803,0.7937334809608164,1.0,0.11499284661213803,0.20626651903918358,0.0,0.0
20240305_P013T_D004_cropped_isotropic,Nuclei,30.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,25.061187028884888,0.7937334809608164,1.0,0.11499284661213803,0.20626651903918358,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Membranes,0.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,18.00298810005188,0.819536813306591,0.8951098316232756,0.10034708666072224,0.180463186693409,0.043549339356395995,0.0297888611406517
20240305_P013T_A001a_cropped_isotropic,Membranes,1.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,13.546061277389526,0.8194152167771261,0.9290741594039231,0.10001210214397448,0.18058478322287388,0.03983369588664647,0.02546769215375772
20240305_P013T_A001a_cropped_isotropic,Membranes,2.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,11.387225151062012,0.8194134356661208,0.9532480822655409,0.09974091117780673,0.18058656433387923,0.03891955168996685,0.02289437073591954
20240305_P013T_A001a_cropped_isotropic,Membranes,3.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,9.396387100219727,0.8194900594107174,0.9689316452227895,0.09952568373830101,0.18050994058928263,0.03957362829996835,0.021308496620903644
20240305_P013T_A001a_cropped_isotropic,Membranes,4.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,8.248719692230225,0.8198699848728109,0.9793101559557159,0.09918702032025385,0.18013001512718904,0.03680025586702472,0.017900041680876055
20240305_P013T_A001a_cropped_isotropic,Membranes,5.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,8.337043046951294,0.8201997146229962,0.9849243783675704,0.09893010560261342,0.1798002853770038,0.03531948718043042,0.015756624607238354
20240305_P013T_A001a_cropped_isotropic,Membranes,6.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,7.87489652633667,0.8207487265681859,0.9890581646954717,0.09855655093887394,0.17925127343181413,0.03360527992566519,0.014010010980577893
20240305_P013T_A001a_cropped_isotropic,Membranes,7.5,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,8.27506971359253,0.8216496574867171,0.9930036095401679,0.09797353478650946,0.17835034251328288,0.026117411454685872,0.010007092449681867
20240305_P013T_A001a_cropped_isotropic,Membranes,9.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,7.622696399688721,0.8227149568076096,0.9954662988979094,0.09730737669992018,0.17728504319239038,0.015379372038132406,0.005662241958461336
20240305_P013T_A001a_cropped_isotropic,Membranes,10.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,7.761476993560791,0.8231565638118257,0.9968692712971564,0.09702804897487775,0.17684343618817436,0.011382027944592041,0.004097026648363312
20240305_P013T_A001a_cropped_isotropic,Membranes,15.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,5.81771445274353,0.8244867634041252,0.999788049811338,0.09620065190137439,0.17551323659587484,0.011945294015811646,0.0004998895171719294
20240305_P013T_A001a_cropped_isotropic,Membranes,20.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,5.405415058135986,0.8246096187188332,1.0,0.09612488034800493,0.17539038128116677,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Membranes,25.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,5.332215785980225,0.8246096187188332,1.0,0.09612488034800493,0.17539038128116677,0.0,0.0
20240305_P013T_A001a_cropped_isotropic,Membranes,30.0,,0,0,30.0,True,0.5,False,False,0.5,15,cyto3,100,False,True,99.0,0.0,0,1.0,0.75,0,1,0.0,5.273341417312622,0.8246096187188332,1.0,0.09612488034800493,0.17539038128116677,0.0,0.0
